Order_number,Product_key,Customer_key,Order_date,Ship_date,Due_date,Quantity,Price,Sales
SO60008,276,3041,2013-06-12,2013-06-19,2013-06-24,1,22,22
SO60009,276,2489,2013-06-12,2013-06-19,2013-06-24,1,22,22
SO60017,276,840,2013-06-12,2013-06-19,2013-06-24,1,22,22
SO60018,276,3290,2013-06-12,2013-06-19,2013-06-24,1,22,22
SO60052,276,9233,2013-06-13,2013-06-20,2013-06-25,1,22,22
SO60072,276,4855,2013-06-13,2013-06-20,2013-06-25,1,22,22
SO60075,276,3830,2013-06-13,2013-06-20,2013-06-25,1,22,22
SO60091,276,1878,2013-06-13,2013-06-20,2013-06-25,1,22,22
SO60098,276,2432,2013-06-13,2013-06-20,2013-06-25,1,22,22
SO60096,276,3118,2013-06-13,2013-06-20,2013-06-25,1,22,22
SO60157,276,8554,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60160,276,2455,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60158,276,3891,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60159,276,7822,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60152,276,4612,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60149,276,9088,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60127,276,3947,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60124,276,1231,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60178,276,358,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60161,276,3460,2013-06-14,2013-06-21,2013-06-26,1,22,22
SO60181,276,12331,2013-06-15,2013-06-22,2013-06-27,1,22,22
SO60182,276,11180,2013-06-15,2013-06-22,2013-06-27,1,22,22
SO60192,276,6795,2013-06-15,2013-06-22,2013-06-27,1,22,22
SO60224,276,623,2013-06-15,2013-06-22,2013-06-27,1,22,22
SO60229,276,8690,2013-06-15,2013-06-22,2013-06-27,1,22,22
SO60233,276,855,2013-06-15,2013-06-22,2013-06-27,1,22,22
SO60279,276,5190,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60254,276,8567,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60250,276,1609,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60249,276,3427,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60258,276,3958,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60280,276,6803,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60290,276,2895,2013-06-16,2013-06-23,2013-06-28,1,22,22
SO60323,276,3791,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60362,276,3289,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60364,276,2448,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60360,276,4363,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60359,276,887,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60326,276,3224,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60327,276,11843,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60334,276,3979,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60348,276,2477,2013-06-17,2013-06-24,2013-06-29,1,22,22
SO60418,276,2949,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60416,276,5084,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60384,276,7259,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60385,276,6331,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60403,276,4635,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60402,276,9086,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60401,276,14174,2013-06-18,2013-06-25,2013-06-30,1,22,22
SO60493,276,3607,2013-06-19,2013-06-26,2013-07-01,1,22,22
SO60484,276,3826,2013-06-19,2013-06-26,2013-07-01,1,22,22
SO60482,276,2894,2013-06-19,2013-06-26,2013-07-01,1,22,22
SO60505,276,2091,2013-06-19,2013-06-26,2013-07-01,1,22,22
SO60495,276,2488,2013-06-19,2013-06-26,2013-07-01,1,22,22
SO60530,276,3991,2013-06-20,2013-06-27,2013-07-02,1,22,22
SO60540,276,9518,2013-06-20,2013-06-27,2013-07-02,1,22,22
SO60551,276,2443,2013-06-20,2013-06-27,2013-07-02,1,22,22
SO60547,276,6620,2013-06-20,2013-06-27,2013-07-02,1,22,22
SO60602,276,2353,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60605,276,3117,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60601,276,830,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60595,276,15077,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60594,276,3374,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60596,276,5557,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60574,276,2843,2013-06-21,2013-06-28,2013-07-03,1,22,22
SO60675,276,1205,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60676,276,5013,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60677,276,6484,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60673,276,1098,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60680,276,2979,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60662,276,4278,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60664,276,3806,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60651,276,6816,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60642,276,8098,2013-06-22,2013-06-29,2013-07-04,1,22,22
SO60732,276,4894,2013-06-23,2013-06-30,2013-07-05,1,22,22
SO60726,276,3575,2013-06-23,2013-06-30,2013-07-05,1,22,22
SO60727,276,1798,2013-06-23,2013-06-30,2013-07-05,1,22,22
SO60734,276,2659,2013-06-23,2013-06-30,2013-07-05,1,22,22
SO60736,276,3291,2013-06-23,2013-06-30,2013-07-05,1,22,22
SO60795,276,2750,2013-06-24,2013-07-01,2013-07-06,1,22,22
SO60796,276,2762,2013-06-24,2013-07-01,2013-07-06,1,22,22
SO60793,276,4896,2013-06-24,2013-07-01,2013-07-06,1,22,22
SO60794,276,3445,2013-06-24,2013-07-01,2013-07-06,1,22,22
SO60865,276,11715,2013-06-25,2013-07-02,2013-07-07,1,22,22
SO60927,276,2912,2013-06-26,2013-07-03,2013-07-08,1,22,22
SO60923,276,1760,2013-06-26,2013-07-03,2013-07-08,1,22,22
SO60913,276,11364,2013-06-26,2013-07-03,2013-07-08,1,22,22
SO60930,276,3293,2013-06-26,2013-07-03,2013-07-08,1,22,22
SO60931,276,4396,2013-06-26,2013-07-03,2013-07-08,1,22,22
SO61013,276,3606,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO61018,276,3241,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO61017,276,3121,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO60970,276,4663,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO60959,276,2027,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO60961,276,7743,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO60962,276,8086,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO61001,276,5841,2013-06-27,2013-07-04,2013-07-09,1,22,22
SO61060,276,7574,2013-06-28,2013-07-05,2013-07-10,1,22,22
SO61059,276,2925,2013-06-28,2013-07-05,2013-07-10,1,22,22
SO61038,276,1746,2013-06-28,2013-07-05,2013-07-10,1,22,22
SO61040,276,5481,2013-06-28,2013-07-05,2013-07-10,1,22,22
SO61077,276,3598,2013-06-28,2013-07-05,2013-07-10,1,22,22
SO61111,276,6842,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61104,276,6299,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61099,276,5616,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61101,276,9632,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61134,276,4460,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61138,276,8823,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61139,276,5283,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61153,276,2950,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61154,276,2906,2013-06-29,2013-07-06,2013-07-11,1,22,22
SO61270,276,7260,2013-06-30,2013-07-07,2013-07-12,1,22,22
SO61296,276,3997,2013-06-30,2013-07-07,2013-07-12,1,22,22
SO61300,276,2165,2013-06-30,2013-07-07,2013-07-12,1,22,22
SO61279,276,1860,2013-06-30,2013-07-07,2013-07-12,1,22,22
SO61317,276,6356,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61318,276,7493,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61353,276,5718,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61358,276,3457,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61340,276,2738,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61339,276,3410,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61341,276,5301,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61351,276,202,2013-07-01,2013-07-08,2013-07-13,1,22,22
SO61383,276,3430,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61382,276,4698,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61401,276,9741,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61402,276,3255,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61404,276,5315,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61410,276,3649,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61409,276,4156,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61412,276,1080,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61415,276,1783,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61420,276,2123,2013-07-02,2013-07-09,2013-07-14,1,22,22
SO61437,276,6897,2013-07-03,2013-07-10,2013-07-15,1,22,22
SO61464,276,2230,2013-07-03,2013-07-10,2013-07-15,1,22,22
SO61465,276,8720,2013-07-03,2013-07-10,2013-07-15,1,22,22
SO61499,276,278,2013-07-04,2013-07-11,2013-07-16,1,22,22
SO61489,276,2562,2013-07-04,2013-07-11,2013-07-16,1,22,22
SO61520,276,1079,2013-07-04,2013-07-11,2013-07-16,1,22,22
SO61519,276,1181,2013-07-04,2013-07-11,2013-07-16,1,22,22
SO61540,276,11177,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61548,276,1387,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61577,276,1789,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61575,276,6372,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61581,276,3435,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61579,276,1967,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61587,276,2118,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61562,276,7945,2013-07-05,2013-07-12,2013-07-17,1,22,22
SO61604,276,1616,2013-07-06,2013-07-13,2013-07-18,1,22,22
SO61621,276,3370,2013-07-06,2013-07-13,2013-07-18,1,22,22
SO61622,276,2865,2013-07-06,2013-07-13,2013-07-18,1,22,22
SO61614,276,224,2013-07-06,2013-07-13,2013-07-18,1,22,22
SO61635,276,3603,2013-07-06,2013-07-13,2013-07-18,1,22,22
SO61631,276,2194,2013-07-06,2013-07-13,2013-07-18,1,22,22
SO61658,276,11004,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61668,276,4101,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61670,276,4355,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61688,276,7928,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61690,276,2881,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61691,276,2246,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61714,276,4567,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61713,276,3434,2013-07-07,2013-07-14,2013-07-19,1,22,22
SO61771,276,3453,2013-07-08,2013-07-15,2013-07-20,1,22,22
SO61768,276,3658,2013-07-08,2013-07-15,2013-07-20,1,22,22
SO61735,276,4055,2013-07-08,2013-07-15,2013-07-20,1,22,22
SO61756,276,2914,2013-07-08,2013-07-15,2013-07-20,1,22,22
SO61757,276,2655,2013-07-08,2013-07-15,2013-07-20,1,22,22
SO61796,276,4117,2013-07-09,2013-07-16,2013-07-21,1,22,22
SO61804,276,12476,2013-07-09,2013-07-16,2013-07-21,1,22,22
SO61842,276,2627,2013-07-09,2013-07-16,2013-07-21,1,22,22
SO61837,276,1199,2013-07-09,2013-07-16,2013-07-21,1,22,22
SO61912,276,2630,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61903,276,3471,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61862,276,1271,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61882,276,3353,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61883,276,10448,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61885,276,5199,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61902,276,4877,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61898,276,4865,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61897,276,3342,2013-07-10,2013-07-17,2013-07-22,1,22,22
SO61922,276,8099,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61923,276,7271,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61946,276,6375,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61950,276,3602,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61949,276,4907,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61938,276,2877,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61947,276,1972,2013-07-11,2013-07-18,2013-07-23,1,22,22
SO61981,276,5055,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO62005,276,1043,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO62004,276,4906,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO62000,276,2332,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO62002,276,4909,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO61993,276,2903,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO61994,276,7082,2013-07-12,2013-07-19,2013-07-24,1,22,22
SO62024,276,11178,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62034,276,4086,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62073,276,1034,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62063,276,5732,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62070,276,1110,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62054,276,6713,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62064,276,2445,2013-07-13,2013-07-20,2013-07-25,1,22,22
SO62093,276,10999,2013-07-14,2013-07-21,2013-07-26,1,22,22
SO62117,276,2657,2013-07-14,2013-07-21,2013-07-26,1,22,22
SO62118,276,6223,2013-07-14,2013-07-21,2013-07-26,1,22,22
SO62115,276,10727,2013-07-14,2013-07-21,2013-07-26,1,22,22
SO62133,276,3401,2013-07-14,2013-07-21,2013-07-26,1,22,22
SO62198,276,8802,2013-07-15,2013-07-22,2013-07-27,1,22,22
SO62208,276,2207,2013-07-15,2013-07-22,2013-07-27,1,22,22
SO62210,276,7943,2013-07-15,2013-07-22,2013-07-27,1,22,22
SO62209,276,4975,2013-07-15,2013-07-22,2013-07-27,1,22,22
SO62214,276,8722,2013-07-15,2013-07-22,2013-07-27,1,22,22
SO62251,276,1893,2013-07-16,2013-07-23,2013-07-28,1,22,22
SO62269,276,2163,2013-07-16,2013-07-23,2013-07-28,1,22,22
SO62271,276,3420,2013-07-16,2013-07-23,2013-07-28,1,22,22
SO62276,276,1254,2013-07-16,2013-07-23,2013-07-28,1,22,22
SO62315,276,3397,2013-07-17,2013-07-24,2013-07-29,1,22,22
SO62316,276,2380,2013-07-17,2013-07-24,2013-07-29,1,22,22
SO62329,276,5098,2013-07-17,2013-07-24,2013-07-29,1,22,22
SO62375,276,2396,2013-07-18,2013-07-25,2013-07-30,1,22,22
SO62384,276,2647,2013-07-18,2013-07-25,2013-07-30,1,22,22
SO62380,276,1438,2013-07-18,2013-07-25,2013-07-30,1,22,22
SO62381,276,3585,2013-07-18,2013-07-25,2013-07-30,1,22,22
SO62379,276,4167,2013-07-18,2013-07-25,2013-07-30,1,22,22
SO62377,276,3615,2013-07-18,2013-07-25,2013-07-30,1,22,22
SO62401,276,7299,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62425,276,3029,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62427,276,6209,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62426,276,3955,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62445,276,1085,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62443,276,3665,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62447,276,3441,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62428,276,4002,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62438,276,875,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62436,276,1932,2013-07-19,2013-07-26,2013-07-31,1,22,22
SO62472,276,11206,2013-07-20,2013-07-27,2013-08-01,1,22,22
SO62494,276,7686,2013-07-20,2013-07-27,2013-08-01,1,22,22
SO62495,276,9083,2013-07-20,2013-07-27,2013-08-01,1,22,22
SO62508,276,2294,2013-07-20,2013-07-27,2013-08-01,1,22,22
SO62509,276,2328,2013-07-20,2013-07-27,2013-08-01,1,22,22
SO62537,276,3996,2013-07-21,2013-07-28,2013-08-02,1,22,22
SO62567,276,2620,2013-07-21,2013-07-28,2013-08-02,1,22,22
SO62541,276,5202,2013-07-21,2013-07-28,2013-08-02,1,22,22
SO62555,276,2484,2013-07-21,2013-07-28,2013-08-02,1,22,22
SO62588,276,4686,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62589,276,4115,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62620,276,3395,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62621,276,2623,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62613,276,2313,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62617,276,3597,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62618,276,3573,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62619,276,4568,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62609,276,5248,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62612,276,4943,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62604,276,7412,2013-07-22,2013-07-29,2013-08-03,1,22,22
SO62653,276,6195,2013-07-23,2013-07-30,2013-08-04,1,22,22
SO62630,276,7307,2013-07-23,2013-07-30,2013-08-04,1,22,22
SO62662,276,5951,2013-07-23,2013-07-30,2013-08-04,1,22,22
SO62664,276,3586,2013-07-23,2013-07-30,2013-08-04,1,22,22
SO62676,276,2115,2013-07-23,2013-07-30,2013-08-04,1,22,22
SO62697,276,8105,2013-07-24,2013-07-31,2013-08-05,1,22,22
SO62735,276,3454,2013-07-24,2013-07-31,2013-08-05,1,22,22
SO62720,276,2875,2013-07-24,2013-07-31,2013-08-05,1,22,22
SO62721,276,2382,2013-07-24,2013-07-31,2013-08-05,1,22,22
SO62756,276,5710,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62755,276,7706,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62808,276,2959,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62786,276,3098,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62790,276,3153,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62802,276,8738,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62801,276,8663,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62804,276,1095,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62800,276,5381,2013-07-25,2013-08-01,2013-08-06,1,22,22
SO62826,276,4626,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62827,276,2558,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62828,276,4624,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62847,276,5667,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62848,276,2229,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62849,276,2298,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62863,276,5162,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62854,276,4024,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62858,276,1031,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62856,276,3439,2013-07-26,2013-08-02,2013-08-07,1,22,22
SO62924,276,3473,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62925,276,3478,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62934,276,2631,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62933,276,2621,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62905,276,3036,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62904,276,3001,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62915,276,286,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62919,276,1196,2013-07-27,2013-08-03,2013-08-08,1,22,22
SO62984,276,1119,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO62952,276,6891,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO62951,276,6893,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO62966,276,18048,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO62970,276,15528,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO62971,276,9342,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO62999,276,360,2013-07-28,2013-08-04,2013-08-09,1,22,22
SO63016,276,1221,2013-07-29,2013-08-05,2013-08-10,1,22,22
SO63027,276,3359,2013-07-29,2013-08-05,2013-08-10,1,22,22
SO63028,276,2932,2013-07-29,2013-08-05,2013-08-10,1,22,22
SO63044,276,1436,2013-07-29,2013-08-05,2013-08-10,1,22,22
SO63045,276,1784,2013-07-29,2013-08-05,2013-08-10,1,22,22
SO63038,276,804,2013-07-29,2013-08-05,2013-08-10,1,22,22
SO63086,276,3377,2013-07-30,2013-08-06,2013-08-11,1,22,22
SO63110,276,2617,2013-07-30,2013-08-06,2013-08-11,1,22,22
SO63095,276,822,2013-07-30,2013-08-06,2013-08-11,1,22,22
SO63098,276,8723,2013-07-30,2013-08-06,2013-08-11,1,22,22
SO63087,276,2862,2013-07-30,2013-08-06,2013-08-11,1,22,22
SO63088,276,4246,2013-07-30,2013-08-06,2013-08-11,1,22,22
SO63350,276,3216,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63308,276,14255,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63301,276,4925,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63319,276,3242,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63318,276,3112,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63333,276,2335,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63331,276,6410,2013-07-31,2013-08-07,2013-08-12,1,22,22
SO63364,276,7300,2013-08-01,2013-08-08,2013-08-13,1,22,22
SO63403,276,4430,2013-08-01,2013-08-08,2013-08-13,1,22,22
SO63404,276,4372,2013-08-01,2013-08-08,2013-08-13,1,22,22
SO63401,276,6423,2013-08-01,2013-08-08,2013-08-13,1,22,22
SO63410,276,3039,2013-08-01,2013-08-08,2013-08-13,1,22,22
SO63425,276,6248,2013-08-02,2013-08-09,2013-08-14,1,22,22
SO63436,276,7284,2013-08-02,2013-08-09,2013-08-14,1,22,22
SO63435,276,7293,2013-08-02,2013-08-09,2013-08-14,1,22,22
SO63455,276,8828,2013-08-02,2013-08-09,2013-08-14,1,22,22
SO63484,276,997,2013-08-02,2013-08-09,2013-08-14,1,22,22
SO63533,276,1756,2013-08-03,2013-08-10,2013-08-15,1,22,22
SO63532,276,4483,2013-08-03,2013-08-10,2013-08-15,1,22,22
SO63561,276,5581,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63577,276,12084,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63592,276,5006,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63590,276,7524,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63599,276,4350,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63598,276,4197,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63591,276,1938,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63589,276,5838,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63581,276,8002,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63582,276,7687,2013-08-04,2013-08-11,2013-08-16,1,22,22
SO63621,276,2151,2013-08-05,2013-08-12,2013-08-17,1,22,22
SO63652,276,2458,2013-08-05,2013-08-12,2013-08-17,1,22,22
SO63653,276,2938,2013-08-05,2013-08-12,2013-08-17,1,22,22
SO63630,276,6938,2013-08-05,2013-08-12,2013-08-17,1,22,22
SO63704,276,1266,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63715,276,11367,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63716,276,2758,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63717,276,2372,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63726,276,4848,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63728,276,4365,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63736,276,996,2013-08-06,2013-08-13,2013-08-18,1,22,22
SO63783,276,3028,2013-08-07,2013-08-14,2013-08-19,1,22,22
SO63852,276,2941,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63850,276,3002,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63851,276,10346,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63849,276,11101,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63848,276,3636,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63859,276,1446,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63853,276,5188,2013-08-08,2013-08-15,2013-08-20,1,22,22
SO63887,276,7222,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63888,276,10574,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63901,276,7056,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63928,276,1762,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63925,276,4303,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63927,276,5001,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63921,276,7356,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63919,276,700,2013-08-09,2013-08-16,2013-08-21,1,22,22
SO63968,276,10746,2013-08-10,2013-08-17,2013-08-22,1,22,22
SO63975,276,185,2013-08-10,2013-08-17,2013-08-22,1,22,22
SO63970,276,12459,2013-08-10,2013-08-17,2013-08-22,1,22,22
SO63969,276,2859,2013-08-10,2013-08-17,2013-08-22,1,22,22
SO64001,276,6725,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64042,276,33,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64038,276,4405,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64036,276,2028,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64037,276,4347,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64027,276,3787,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64026,276,3384,2013-08-11,2013-08-18,2013-08-23,1,22,22
SO64072,276,5604,2013-08-12,2013-08-19,2013-08-24,1,22,22
